年份,縣市,鄉鎮市區,里別,實體獨立門牌數,實體街區真實消費產值(百萬元),台電低壓營業用電量指數,電信人潮與停留時長指數,店面空置與業態降級率(%),地表真實街景狀態,存續營利事業累積家數,該年新設家數,開立發票店家數,登記資本總額(元),登記資本總額(萬元),平均資本額(元),申報體系推估銷售額(千元)
2022,花蓮縣,花蓮市,主商里,122,510.3,115.0,85.0,22.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會,137,9,56,1120680000,112068.0,8180145,1310254.4
2022,花蓮縣,花蓮市,主學里,133,274.0,118.5,64.9,10.4,主學里常民生活與社區商業,148,11,61,179766000,17976.6,1214635,1339281.3
2022,花蓮縣,花蓮市,主安里,118,258.5,117.2,63.4,9.2,主安里常民生活與社區商業,133,10,61,280180000,28018.0,2106616,1290314.4
2022,花蓮縣,花蓮市,主工里,106,481.5,115.0,85.0,22.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會,121,5,57,260220888,26022.1,2150585,1193117.7
2022,花蓮縣,花蓮市,主權里,278,652.4,130.6,79.4,10.0,主權里常民生活與社區商業,321,20,163,474542599,47454.3,1478325,3295263.4
2022,花蓮縣,花蓮市,主睦里,96,190.9,115.4,61.2,8.0,主睦里常民生活與社區商業,105,1,41,153384000,15338.4,1460800,923770.7
2022,花蓮縣,花蓮市,主義里,34,73.2,110.2,55.0,7.2,主義里常民生活與社區商業,40,1,17,10951000,1095.1,273775,365376.1
2022,花蓮縣,花蓮市,主計里,84,171.8,114.4,60.0,7.6,主計里常民生活與社區商業,100,7,38,194636000,19463.6,1946360,870570.9
2022,花蓮縣,花蓮市,主農里,170,404.2,121.6,68.6,8.0,主農里常民生活與社區商業,192,11,102,287259900,28726.0,1496145,2027580.8
2022,花蓮縣,花蓮市,國光里,99,216.5,115.7,61.5,7.6,國光里常民生活與社區商業,107,13,51,83001000,8300.1,775710,1050740.1
2022,花蓮縣,花蓮市,國威里,208,950.0,115.0,85.0,22.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會,230,11,113,520241001,52024.1,2261917,2328119.3
2022,花蓮縣,花蓮市,國安里,107,267.4,116.3,62.3,8.0,國安里常民生活與社區商業,124,4,70,238011000,23801.1,1919443,1365240.9
2022,花蓮縣,花蓮市,國富里,345,764.1,136.2,86.1,8.4,國富里常民生活與社區商業,379,22,182,439424800,43942.5,1159432,3750354.0
2022,花蓮縣,花蓮市,國強里,79,211.6,114.0,59.5,8.0,國強里常民生活與社區商業,88,10,58,202097777,20209.8,2296565,1075567.8
2022,花蓮縣,花蓮市,國慶里,117,297.9,117.2,63.3,7.6,國慶里常民生活與社區商業,128,5,79,2585865645,258586.6,20202075,1680769.3
2022,花蓮縣,花蓮市,國治里,139,304.9,119.0,65.5,8.8,國治里常民生活與社區商業,161,6,72,121400400,12140.0,754039,1521512.0
2022,花蓮縣,花蓮市,國盛里,231,581.5,126.7,74.7,11.6,國盛里常民生活與社區商業,280,23,153,538250120,53825.0,1922321,3019560.0
2022,花蓮縣,花蓮市,國福里,45,118.2,111.2,56.1,7.6,國福里常民生活與社區商業,49,5,32,30457000,3045.7,621571,588636.6
2022,花蓮縣,花蓮市,國聯里,369,986.5,138.2,88.5,10.8,國聯里常民生活與社區商業,458,21,270,2268850840,226885.1,4953822,5296908.1
2022,花蓮縣,花蓮市,國興里,204,475.1,124.4,72.0,8.0,國興里常民生活與社區商業,224,16,118,283732800,28373.3,1266664,2348898.6
2022,花蓮縣,花蓮市,國華里,143,300.0,119.3,65.9,7.6,國華里常民生活與社區商業,158,12,68,202610606,20261.1,1282345,1466608.8
2022,花蓮縣,花蓮市,國裕里,331,864.2,135.0,84.7,8.8,國裕里常民生活與社區商業,387,32,233,1566941077,156694.1,4048943,4508455.3
2022,花蓮縣,花蓮市,國防里,51,122.1,111.7,56.7,7.2,國防里常民生活與社區商業,59,4,31,116387000,11638.7,1972661,621011.0
2022,花蓮縣,花蓮市,國風里,212,490.1,125.1,72.8,8.4,國風里常民生活與社區商業,247,20,121,332831320,33283.1,1347495,2477726.5
2022,花蓮縣,花蓮市,國魂里,159,383.9,120.7,67.5,8.4,國魂里常民生活與社區商業,175,11,98,949943500,94994.4,5428248,1965995.5
2022,花蓮縣,花蓮市,民主里,417,1527.5,138.0,130.0,6.5,民主里常民生活與社區商業,436,5,34,178598900,17859.9,409630,2096087.9
2022,花蓮縣,花蓮市,民享里,119,295.5,117.3,63.5,8.8,民享里常民生活與社區商業,128,7,77,272212000,27221.2,2126656,1470677.0
2022,花蓮縣,花蓮市,民勤里,139,311.6,119.0,65.5,8.0,民勤里常民生活與社區商業,150,15,75,256513001,25651.3,1710086,1528021.0
2022,花蓮縣,花蓮市,民孝里,126,336.4,117.9,64.2,7.6,民孝里常民生活與社區商業,186,10,92,665531499,66553.1,3578126,1910042.5
2022,花蓮縣,花蓮市,民德里,81,198.0,114.2,59.7,8.0,民德里常民生活與社區商業,88,8,51,234465726,23446.6,2664383,990657.3
2022,花蓮縣,花蓮市,民心里,168,568.3,121.4,68.4,7.6,民心里常民生活與社區商業,194,5,176,2677411200,267741.1,13801088,3151392.9
2022,花蓮縣,花蓮市,民意里,70,170.9,113.2,58.6,7.2,民意里常民生活與社區商業,78,3,44,357027999,35702.8,4577282,874962.2
2022,花蓮縣,花蓮市,民政里,135,336.7,118.7,65.1,7.2,民政里常民生活與社區商業,164,11,88,442891848,44289.2,2700560,1758631.3
2022,花蓮縣,花蓮市,民族里,110,1450.0,275.0,270.0,3.2,持續主導花蓮夜經濟，五星市集與電子支付普及,119,8,55,590973350,59097.3,4966162,1186977.9
2022,花蓮縣,花蓮市,民有里,20,31.8,109.1,53.6,7.2,民有里常民生活與社區商業,21,1,5,2678000,267.8,127523,142514.2
2022,花蓮縣,花蓮市,民樂里,26,67.2,109.6,54.2,7.2,民樂里常民生活與社區商業,28,2,18,41454000,4145.4,1480500,334716.3
2022,花蓮縣,花蓮市,民權里,23,48.4,109.3,53.9,7.2,民權里常民生活與社區商業,23,4,11,28477000,2847.7,1238130,227178.2
2022,花蓮縣,花蓮市,民治里,2,20.0,107.6,51.8,7.2,民治里常民生活與社區商業,2,0,0,70000,7.0,35000,7605.6
2022,花蓮縣,花蓮市,民生里,255,1478.9,138.0,130.0,6.5,民生里常民生活與社區商業,277,11,97,380880880,38088.1,1375021,2295570.5
2022,花蓮縣,花蓮市,民立里,57,171.0,112.2,57.3,7.6,民立里常民生活與社區商業,75,6,50,717713140,71771.3,9569508,967417.1
2022,花蓮縣,花蓮市,民運里,164,335.1,121.1,68.0,8.4,民運里常民生活與社區商業,184,9,74,425312056,42531.2,2311478,1658225.0
2023,花蓮縣,花蓮市,主信里,78,182.6,115.1,60.2,7.8,主信里常民生活與社區商業,92,4,44,206863000,20686.3,2248510,916149.0
2023,花蓮縣,花蓮市,主力里,261,1220.4,115.0,85.0,22.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會,282,18,148,503155000,50315.5,1784237,2961852.4
2023,花蓮縣,花蓮市,主勤里,129,272.7,119.3,65.3,8.2,主勤里常民生活與社區商業,136,15,60,95756000,9575.6,704088,1274460.5
2023,花蓮縣,花蓮市,主和里,157,380.0,121.7,68.1,7.8,主和里常民生活與社區商業,182,14,94,241696054,24169.6,1328000,1885935.7
2023,花蓮縣,花蓮市,主商里,137,573.6,115.0,85.0,22.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會,153,16,63,1124116000,112411.6,7347163,1458829.3
2023,花蓮縣,花蓮市,主學里,147,303.1,120.8,67.1,10.6,主學里常民生活與社區商業,163,15,65,234156000,23415.6,1436539,1450632.5
2023,花蓮縣,花蓮市,主安里,130,294.4,119.4,65.4,9.4,主安里常民生活與社區商業,146,13,69,294626999,29462.7,2017993,1440870.2
2023,花蓮縣,花蓮市,主工里,111,510.2,115.0,85.0,22.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會,128,7,61,263890888,26389.1,2061647,1270011.3
2023,花蓮縣,花蓮市,主權里,294,709.2,133.1,81.8,10.2,主權里常民生活與社區商業,347,26,175,486577599,48657.8,1402240,3545026.2
2023,花蓮縣,花蓮市,主睦里,100,205.7,116.9,62.4,8.2,主睦里常民生活與社區商業,111,6,44,159582000,15958.2,1437675,984566.6
2023,花蓮縣,花蓮市,主義里,34,76.9,111.4,55.8,7.4,主義里常民生活與社區商業,41,1,18,12151000,1215.1,296365,381772.1
2023,花蓮縣,花蓮市,主計里,89,187.3,116.0,61.3,7.8,主計里常民生活與社區商業,107,7,41,196181000,19618.1,1833467,934794.5
2023,花蓮縣,花蓮市,主農里,178,434.1,123.4,70.2,8.2,主農里常民生活與社區商業,204,12,108,313359900,31336.0,1536077,2150268.8
2023,花蓮縣,花蓮市,國光里,105,236.1,117.3,62.9,7.8,國光里常民生活與社區商業,113,6,55,83911000,8391.1,742575,1123612.9
2023,花蓮縣,花蓮市,國威里,217,977.9,115.0,85.0,22.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會,240,10,115,526962001,52696.2,2195675,2391657.0
2023,花蓮縣,花蓮市,國安里,110,282.6,117.8,63.4,8.2,國安里常民生活與社區商業,129,5,73,248709000,24870.9,1927976,1422596.7
2023,花蓮縣,花蓮市,國富里,361,813.9,138.7,88.5,8.6,國富里常民生活與社區商業,404,25,190,445762800,44576.3,1103373,3945861.0
2023,花蓮縣,花蓮市,國強里,82,221.1,115.4,60.6,8.2,國強里常民生活與社區商業,91,3,59,202347777,20234.8,2223601,1099487.8
2023,花蓮縣,花蓮市,國慶里,120,313.7,118.6,64.4,7.8,國慶里常民生活與社區商業,133,5,82,2587415645,258741.6,19454252,1737393.3
2023,花蓮縣,花蓮市,國治里,146,341.0,120.8,67.0,9.0,國治里常民生活與社區商業,173,12,82,145900400,14590.0,843354,1694072.0
2023,花蓮縣,花蓮市,國盛里,247,634.7,129.2,77.1,11.8,國盛里常民生活與社區商業,304,24,164,546542000,54654.2,1797835,3248923.4
2023,花蓮縣,花蓮市,國福里,49,129.3,112.7,57.3,7.8,國福里常民生活與社區商業,53,4,34,31057000,3105.7,585981,628884.6
2023,花蓮縣,花蓮市,國聯里,396,1084.1,141.6,92.0,11.0,國聯里常民生活與社區商業,496,38,292,2313729840,231373.0,4664777,5719898.4
2023,花蓮縣,花蓮市,國興里,225,536.1,127.3,74.9,8.2,國興里常民生活與社區商業,248,24,131,298402800,29840.3,1203237,2603772.2
2023,花蓮縣,花蓮市,國華里,157,329.6,121.7,68.1,7.8,國華里常民生活與社區商業,172,14,72,205050606,20505.1,1192154,1570004.0
2023,花蓮縣,花蓮市,國裕里,347,938.8,137.5,87.1,9.0,國裕里常民生活與社區商業,413,26,251,1594092077,159409.2,3859787,4834427.4
2023,花蓮縣,花蓮市,國防里,55,131.0,113.2,57.9,7.4,國防里常民生活與社區商業,64,5,32,116993000,11699.3,1828015,652559.4
2023,花蓮縣,花蓮市,國風里,230,534.4,127.8,75.4,8.6,國風里常民生活與社區商業,275,28,128,344471220,34447.1,1252622,2672557.7
2023,花蓮縣,花蓮市,國魂里,170,428.0,122.8,69.4,8.6,國魂里常民生活與社區商業,195,20,109,961868500,96186.8,4932658,2180449.5
2023,花蓮縣,花蓮市,民主里,419,1556.5,142.0,135.0,6.5,民主里常民生活與社區商業,438,2,34,178798900,17879.9,408216,2103703.9
2023,花蓮縣,花蓮市,民享里,125,318.9,119.0,64.9,9.0,民享里常民生活與社區商業,137,9,82,296942000,29694.2,2167459,1569355.4
2023,花蓮縣,花蓮市,民勤里,151,350.8,121.2,67.5,8.2,民勤里常民生活與社區商業,165,15,84,260056001,26005.6,1576096,1697804.5
2023,花蓮縣,花蓮市,民孝里,132,369.8,119.6,65.6,7.8,民孝里常民生活與社區商業,196,10,101,673231499,67323.1,3434854,2061158.5
2023,花蓮縣,花蓮市,民德里,86,216.2,115.8,61.0,8.2,民德里常民生活與社區商業,94,6,55,251435726,25143.6,2674848,1064814.9
2023,花蓮縣,花蓮市,民心里,173,605.1,123.0,69.7,7.8,民心里常民生活與社區商業,203,9,185,2685568000,268556.8,13229399,3298745.4
2023,花蓮縣,花蓮市,民意里,77,186.1,115.0,60.1,7.4,民意里常民生活與社區商業,85,7,46,359040999,35904.1,4224011,926723.3
2023,花蓮縣,花蓮市,民政里,141,363.2,120.3,66.5,7.4,民政里常民生活與社區商業,174,10,94,475480736,47548.1,2732647,1874238.5
2023,花蓮縣,花蓮市,民族里,115,1630.0,275.0,270.0,3.2,持續主導花蓮夜經濟，五星市集與電子支付普及,126,7,58,591858350,59185.8,4697288,1251148.7
2023,花蓮縣,花蓮市,民有里,22,36.8,110.4,54.6,7.4,民有里常民生活與社區商業,24,3,6,9528000,952.8,397000,166962.2
2023,花蓮縣,花蓮市,民樂里,27,71.8,110.8,55.1,7.4,民樂里常民生活與社區商業,29,1,19,41654000,4165.4,1436344,351032.3
2023,花蓮縣,花蓮市,民權里,23,49.3,110.5,54.7,7.4,民權里常民生活與社區商業,24,1,11,28487000,2848.7,1186958,230979.0
2023,花蓮縣,花蓮市,民治里,2,20.0,108.8,52.6,7.4,民治里常民生活與社區商業,2,0,0,70000,7.0,35000,7605.6
2023,花蓮縣,花蓮市,民生里,267,1540.7,142.0,135.0,6.5,民生里常民生活與社區商業,291,14,100,382898880,38289.9,1315803,2386431.9
2023,花蓮縣,花蓮市,民立里,64,190.8,113.9,58.8,7.8,民立里常民生活與社區商業,84,9,54,727801140,72780.1,8664299,1052424.1
2023,花蓮縣,花蓮市,民運里,176,367.9,123.3,70.0,8.6,民運里常民生活與社區商業,202,18,80,451548056,45154.8,2235386,1803723.8
2024,花蓮縣,花蓮市,主信里,86,194.6,117.0,61.8,7.9,主信里常民生活與社區商業,102,10,44,208787000,20878.7,2046931,954303.0
2024,花蓮縣,花蓮市,主力里,276,794.8,82.0,45.0,31.8,0403震災天王星拆除，市區封路，店面空置率破 30% 歷史高峰,300,18,159,509932000,50993.2,1699773,3168294.6
2024,花蓮縣,花蓮市,主勤里,134,290.2,121.0,66.6,8.3,主勤里常民生活與社區商業,142,6,63,97802000,9780.2,688746,1334924.2
2024,花蓮縣,花蓮市,主和里,164,413.3,123.5,69.6,7.9,主和里常民生活與社區商業,193,11,102,249757054,24975.7,1294078,2028380.6
2024,花蓮縣,花蓮市,主商里,151,384.8,82.0,45.0,31.8,0403震災天王星拆除，市區封路，店面空置率破 30% 歷史高峰,169,16,69,1129856000,112985.6,6685538,1595088.5
2024,花蓮縣,花蓮市,主學里,157,331.2,122.9,68.9,10.7,主學里常民生活與社區商業,173,10,70,243036000,24303.6,1404832,1551842.9
2024,花蓮縣,花蓮市,主安里,135,317.0,121.0,66.7,9.5,主安里常民生活與社區商業,151,5,74,301066999,30106.7,1993821,1522885.4
2024,花蓮縣,花蓮市,主工里,119,335.6,82.0,45.0,31.8,0403震災天王星拆除，市區封路，店面空置率破 30% 歷史高峰,139,11,66,275890888,27589.1,1984826,1375271.3
2024,花蓮縣,花蓮市,主權里,311,759.4,135.7,84.3,10.3,主權里常民生活與社區商業,367,20,183,496183499,49618.3,1351998,3721794.7
2024,花蓮縣,花蓮市,主睦里,102,218.7,118.3,63.4,8.3,主睦里常民生活與社區商業,115,4,47,161012000,16101.2,1400104,1037381.0
2024,花蓮縣,花蓮市,主義里,38,85.0,113.0,57.0,7.5,主義里常民生活與社區商業,45,4,19,12651000,1265.1,281133,409512.1
2024,花蓮縣,花蓮市,主計里,95,204.2,117.7,62.7,7.9,主計里常民生活與社區商業,113,6,44,202256000,20225.6,1789876,995580.5
2024,花蓮縣,花蓮市,主農里,192,478.2,125.8,72.4,8.3,主農里常民生活與社區商業,220,16,117,345679899,34568.0,1571272,2326154.4
2024,花蓮縣,花蓮市,國光里,110,262.2,119.0,64.2,7.9,國光里常民生活與社區商業,120,7,62,90671000,9067.1,755591,1238253.7
2024,花蓮縣,花蓮市,國威里,233,634.2,82.0,45.0,31.8,0403震災天王星拆除，市區封路，店面空置率破 30% 歷史高峰,260,20,121,532931001,53293.1,2049734,2543134.5
2024,花蓮縣,花蓮市,國安里,114,294.5,119.3,64.6,8.3,國安里常民生活與社區商業,133,4,74,249208999,24920.9,1873751,1450336.7
2024,花蓮縣,花蓮市,國富里,385,894.5,141.9,91.7,8.7,國富里常民生活與社區商業,436,32,207,472108800,47210.9,1082818,4282068.7
2024,花蓮縣,花蓮市,國強里,88,238.7,117.1,62.0,8.3,國強里常民生活與社區商業,97,6,62,203155777,20315.6,2094389,1159852.5
2024,花蓮縣,花蓮市,國慶里,126,340.0,120.3,65.8,7.9,國慶里常民生活與社區商業,142,9,88,2597414644,259741.5,18291652,1847393.2
2024,花蓮縣,花蓮市,國治里,156,365.1,122.8,68.8,9.1,國治里常民生活與社區商業,183,10,85,147308400,14730.8,804963,1769684.7
2024,花蓮縣,花蓮市,國盛里,262,702.4,131.6,79.4,11.9,國盛里常民生活與社區商業,331,27,181,563274900,56327.5,1701736,3565362.0
2024,花蓮縣,花蓮市,國福里,52,139.6,114.1,58.4,7.9,國福里常民生活與社區商業,56,3,36,32503000,3250.3,580410,665400.2
2024,花蓮縣,花蓮市,國聯里,423,1187.1,145.1,95.5,11.1,國聯里常民生活與社區商業,536,40,315,2322825840,232282.6,4333630,6160126.1
2024,花蓮縣,花蓮市,國興里,243,593.4,130.1,77.5,8.3,國興里常民生活與社區商業,269,21,143,301200800,30120.1,1119705,2833796.1
2024,花蓮縣,花蓮市,國華里,172,372.9,124.1,70.4,7.9,國華里常民生活與社區商業,193,21,81,213362494,21336.2,1105505,1762969.0
2024,花蓮縣,花蓮市,國裕里,366,1014.2,140.3,89.8,9.1,國裕里常民生活與社區商業,436,23,267,1685960077,168596.0,3866880,5129176.8
2024,花蓮縣,花蓮市,國防里,57,137.9,114.5,58.9,7.5,國防里常民生活與社區商業,67,3,33,118993000,11899.3,1776014,676619.4
2024,花蓮縣,花蓮市,國風里,249,604.5,130.6,78.1,8.7,國風里常民生活與社區商業,302,27,145,353868108,35386.8,1171748,2988409.4
2024,花蓮縣,花蓮市,國魂里,177,459.9,124.5,70.9,8.7,國魂里常民生活與社區商業,204,9,116,978056500,97805.6,4794394,2303444.5
2024,花蓮縣,花蓮市,民主里,433,1630.8,146.0,140.0,6.5,民主里常民生活與社區商業,455,17,39,184759900,18476.0,406065,2231280.8
2024,花蓮縣,花蓮市,民享里,135,347.3,121.0,66.7,9.1,民享里常民生活與社區商業,149,12,87,299703500,29970.4,2011432,1677676.3
2024,花蓮縣,花蓮市,民勤里,162,383.2,123.3,69.4,8.3,民勤里常民生活與社區商業,179,14,90,262184001,26218.4,1464715,1826174.7
2024,花蓮縣,花蓮市,民孝里,142,396.8,121.6,67.4,7.9,民孝里常民生活與社區商業,208,12,105,675391499,67539.1,3247074,2156931.3
2024,花蓮縣,花蓮市,民德里,94,245.1,117.6,62.6,8.3,民德里常民生活與社區商業,103,9,62,253830726,25383.1,2464375,1186706.5
2024,花蓮縣,花蓮市,民心里,174,629.3,124.3,70.6,7.9,民心里常民生活與社區商業,209,6,190,2701371000,270137.1,12925220,3385309.7
2024,花蓮縣,花蓮市,民意里,84,206.5,116.8,61.6,7.5,民意里常民生活與社區商業,93,8,50,360873999,36087.4,3880365,1007269.9
2024,花蓮縣,花蓮市,民政里,152,400.5,122.5,68.4,7.5,民政里常民生活與社區商業,189,15,102,478916736,47891.7,2533950,2031513.3
2024,花蓮縣,花蓮市,民族里,119,980.0,195.0,150.0,7.5,0403震後短期人潮銳減，隨後推加倍券振興逐步回溫,132,6,60,594209350,59420.9,4501585,1299136.7
2024,花蓮縣,花蓮市,民有里,25,40.7,111.9,55.7,7.5,民有里常民生活與社區商業,27,3,6,9838000,983.8,364370,178387.0
2024,花蓮縣,花蓮市,民樂里,29,80.0,112.2,56.1,7.5,民樂里常民生活與社區商業,31,2,21,41804000,4180.4,1348516,383644.3
2024,花蓮縣,花蓮市,民權里,24,53.7,111.8,55.6,7.5,民權里常民生活與社區商業,26,2,12,28655000,2865.5,1102115,251092.4
2024,花蓮縣,花蓮市,民治里,2,20.0,110.0,53.4,7.5,民治里常民生活與社區商業,2,0,0,70000,7.0,35000,7605.6
2024,花蓮縣,花蓮市,民生里,283,1636.2,146.0,140.0,6.5,民生里常民生活與社區商業,314,23,109,422611023,42261.1,1345894,2589508.9
2024,花蓮縣,花蓮市,民立里,68,210.3,115.5,60.0,7.9,民立里常民生活與社區商業,90,6,59,729869140,72986.9,8109657,1137889.5
2024,花蓮縣,花蓮市,民運里,186,397.2,125.3,71.8,8.7,民運里常民生活與社區商業,216,14,85,468488056,46848.8,2168926,1920779.0
2025,花蓮縣,花蓮市,主信里,90,214.4,118.5,63.0,8.0,主信里常民生活與社區商業,108,6,49,216087000,21608.7,2000805,1040187.0
2025,花蓮縣,花蓮市,主力里,286,969.7,94.0,60.0,28.0,商圈結構性空洞化，轉向大型名產旗艦與微型文創兩極化,314,14,166,524178000,52417.8,1669356,3310134.2
2025,花蓮縣,花蓮市,主勤里,139,308.2,122.6,67.9,8.4,主勤里常民生活與社區商業,152,10,66,98952000,9895.2,651000,1410516.2
